,actual,day,night,occTotal,occDay,occNight,tem,ws,humid,sr,sim,simDay,simNight,intensity
2019-05-08,7464.76996345725,4003.38825855975,3461.3817048975,1431.5,1045.75,385.75,7.064,2.08293233082707,91.1031390134529,82.2145768400863,4944.78824665668,2744.77900123829,2200.00924541839,15.375
2019-05-09,7458.318542528,3854.1020233515,3604.2165191765,1493.0,1069.5,423.5,7.43132530120482,2.356632294352,73.3176638176638,236.3514032142,4070.60485812654,2464.83794487683,1605.76691324971,20.8125
2019-05-10,6760.36639527,3395.22875478475,3365.13764048525,1511.0,1071.25,439.75,8.88051013734467,1.12779462276442,64.1461988304094,349.057760814249,3989.92225933641,2446.38905436078,1543.53320497563,22.104166666666668
2019-05-13,6874.1813441995,3650.660760584,3223.5205836155,1547.5,1091.25,456.25,16.2154716981132,1.2468061465721,51.1437740693196,477.736150476681,2259.68840375847,1296.34084684579,963.347556912684,28.041666666666668
2019-05-14,6875.6930174205,3745.99661678025,3129.69640064025,1546.0,1093.5,452.5,18.3441916167665,1.22387516254876,55.0238095238095,464.833730473921,1233.60856624912,486.267594151352,747.340972097773,27.833333333333332
2019-05-15,6973.835816254,3920.465605934,3053.37021032,1532.25,1085.0,447.25,18.5159776536313,1.27145894861193,55.5337837837838,477.146426652337,4029.34549267806,2455.42372375113,1573.92176892694,28.041666666666668
2019-05-16,6633.80884429125,3463.70937370375,3170.0994705875,1555.75,1076.5,479.25,12.1338478500551,1.72324935248411,64.06,496.457374830853,4059.60099643187,2447.90098386677,1611.7000125651,31.125
2019-05-17,6559.5329692915,3310.24117190775,3249.29179738375,1478.25,1065.5,412.75,12.7034385569335,2.06284587307194,73.370607028754,392.25833503784,3757.91793006377,2377.70691957269,1380.21101049108,29.833333333333332
2019-05-20,6497.01211735625,3486.488528162,3010.52358919425,1488.75,1087.25,401.5,15.1125603864734,1.57459542344893,68.314381270903,312.523509452254,1932.25115908467,1155.59592291651,776.655236168165,40.208333333333336
2019-05-21,6453.6522724395,3395.55985556775,3058.09241687175,1492.75,1068.5,424.25,13.413904109589,2.12645195478097,71.3764705882353,322.824215246637,1202.21668001174,479.38100305441,722.835676957326,34.583333333333336
2019-05-22,6399.998600238,3372.198446842,3027.800153396,1502.25,1084.25,418.0,14.3825381210034,2.84058142283148,52.3153153153153,487.673036093418,4469.55170268305,2574.54709924762,1895.00460343543,31.458333333333332
2019-05-23,6471.790410213,3510.3383105955,2961.4520996175,1502.5,1079.75,422.75,15.4546692607004,3.04762596672135,51.2751031636864,518.235805750181,4266.05147678316,2487.55194150258,1778.49953528057,29.520833333333332
2019-05-24,6092.243589753,3169.68275778525,2922.56083196775,1415.25,1015.25,400.0,13.6909709338281,2.72945428940265,69.0311986863711,380.088417329797,3939.04923105225,2411.82507774804,1527.22415330421,33.333333333333336
2019-05-27,5824.85468954925,2706.65213042,3118.20255912925,785.0,493.5,291.5,9.77725563909774,2.01981313902926,81.6438596491228,169.865715823466,2373.04083997936,1297.33146421297,1075.70937576639,34.5625
2019-05-28,7005.30433691975,3816.08357263775,3189.220764282,1477.5,1081.75,395.75,9.47683501683502,1.26202896844089,72.4165554072096,262.882489549466,1184.54921690495,479.443705850856,705.105511054095,29.854166666666668
2019-05-29,6685.05284094,3610.4327410795,3074.6200998605,1465.25,1065.5,399.75,11.2218940052129,1.16639608859566,68.6093117408907,217.946947906679,3983.52626359255,2429.17492091681,1554.35134267574,35.770833333333336
2019-05-30,7531.56345441525,4158.46583834125,3373.097616074,1502.25,1064.75,437.5,16.5225252525253,2.05620259128386,82.0902896081772,181.95933412604,3754.90933515533,2375.61045457806,1379.29888057727,32.916666666666664
2019-05-31,7041.1927364465,3790.1252349685,3251.067501478,1354.25,990.25,364.0,15.4697456492637,1.71014028056112,80.1138952164009,130.453548917512,3906.01985931612,2399.62147795935,1506.39838135676,37.520833333333336
2019-06-03,6579.009050648,3424.721785549,3154.287265099,1485.5,1066.5,419.0,15.0047535211268,2.17024846914743,59.1578298397041,407.815152717176,1984.19081844442,1175.17883333829,809.011985106123,34.541666666666664
2019-06-04,6551.00197124775,3333.28177389575,3217.720197352,1432.0,1035.5,396.5,13.9003023431595,1.5414738324337,69.9517374517375,313.583095238095,1137.4200670213,473.92502792554,663.495039095756,59.729166666666664
2019-06-05,6179.280899385,3217.8551472465,2961.4257521385,1401.75,1016.0,385.75,14.1651903651904,1.42706406946726,69.9815950920245,338.365563486913,3976.83979669736,2441.95087002164,1534.88892667572,42.083333333333336
2019-06-06,6321.918100048,3234.40133275725,3087.51676729075,1409.25,995.75,413.5,15.7976940382452,1.09528335301063,54.9381778741866,434.030249503202,3747.48992285631,2370.87664263321,1376.61328022309,36.229166666666664
2019-06-07,6242.41890775325,3134.7354774215,3107.68343033175,1323.0,973.5,349.5,14.7102564102564,1.52228459530026,67.6466973886329,353.64892120075,3718.53961296873,2370.24288920439,1348.29672376433,39.0
2019-06-10,6306.9574074165,3056.04288011325,3250.91452730325,1400.75,1026.75,374.0,14.7069681587448,1.81111793902151,62.4174174174174,515.542690342982,1861.41632143687,1153.57123837644,707.845083060432,54.229166666666664
2019-06-11,7285.0914744075,3668.364804356,3616.7266700515,1448.25,1030.75,417.5,10.5956077630235,3.06246593045113,78.732,161.302050963331,1137.42010019124,473.925061095483,663.495039095756,33.041666666666664
2019-06-12,7495.38165633425,3806.32789642525,3689.053759909,1373.75,1015.75,358.0,10.4817220543807,3.07948062654575,94.7254901960784,67.2380718150517,3819.31356735326,2394.78021304693,1424.53335430633,33.75
2019-06-13,7585.67334705625,3815.7942668005,3769.87908025575,1401.25,999.0,402.25,9.27686274509804,2.17843194918245,90.2665036674817,139.275899203101,3785.2111741923,2379.30205117349,1405.90912301881,59.541666666666664
2019-06-14,6719.92027617075,3359.84722055225,3360.0730556185,1357.0,971.25,385.75,12.6278367346939,0.981795961742827,72.5387409200969,252.209936305732,3884.68888444712,2402.98809743763,1481.70078700949,43.166666666666664
2019-09-23,6784.49419847925,4100.080036836,2684.41416164325,1373.75,1028.25,345.5,16.9954685890834,1.3330789163722,67.9797421731123,259.1557113643,1990.02322142297,1184.86972268975,805.153498733223,35.791666666666664
2019-09-24,6544.007606196,3926.86894565,2617.138660546,1394.25,1060.25,334.0,14.9215439856373,1.24203780487805,94.1134020618557,56.181974248927,1139.14299891413,474.487027796113,664.65597111802,68.9375
2019-09-25,3922.0838736,1470.7814526,2451.302421,216.0,81.0,135.0,13.8,2.68,95.0,56.0,4049.19001330794,2462.87229358787,1586.31771972007,52.8125
2019-09-26,4920.75783930475,2431.357397905,2489.40044139975,450.75,176.5,274.25,15.9369710467706,1.52374405076679,70.6283783783784,212.426377597109,3845.78200367172,2402.00363280702,1443.7783708647,23.604166666666668
2019-09-27,6760.7442792585,3609.931664655,3150.8126146035,1309.75,1009.75,300.0,12.711961722488,1.48285043437427,85.7231270358306,123.469716088328,3740.39046118645,2377.07276513718,1363.31769604926,35.75
2019-09-30,7246.82225267475,3847.999199007,3398.82305366775,1445.5,1090.0,355.5,12.9358946212953,1.81983631653321,78.4595141700405,228.631028667791,1953.7615171472,1172.97556966787,780.785947479332,76.29166666666667
2019-10-01,7203.4155742265,4026.941396376,3176.4741778505,1484.0,1113.0,371.0,9.1455223880597,2.17822922770421,76.2496050552923,135.082659808964,1335.85621384231,550.208898185148,785.647315657162,44.604166666666664
2019-10-02,6667.64026486425,3781.95299897375,2885.6872658905,1485.0,1120.75,364.25,8.89604790419162,3.07305460951262,68.885433715221,188.497337593184,4592.0966017194,2680.80656547582,1911.29003624357,62.166666666666664
2019-10-03,6822.79656433525,3890.96376337375,2931.8328009615,1453.0,1074.0,379.0,8.64979296066253,1.273133640553,76.9776674937965,135.14768683274,3921.35638948958,2428.89038990885,1492.46599958073,48.020833333333336
2019-10-04,6902.55170348575,3854.09218460875,3048.459518877,1413.5,1074.0,339.5,10.6585365853659,1.12309667494971,93.7045454545455,54.7124028387969,3880.09994979375,2408.77360394637,1471.32634584738,41.625
2019-10-07,7158.56319527,4065.19949482625,3093.36370044375,1484.5,1094.0,390.5,11.1009360374415,1.59164954540087,86.5704225352113,44.9903273809524,2294.0808294858,1367.57926486548,926.501564620321,40.0625
2019-10-08,6957.38163815625,3757.27553669525,3200.106101461,1515.25,1130.0,385.25,13.0865646258503,1.79294900482864,66.2889245585875,203.061796209832,1305.97105096744,528.643041118328,777.328009849109,32.708333333333336
2019-10-09,6959.62128006625,3817.99560187075,3141.6256781955,1481.75,1090.0,391.75,11.6542372881356,1.90840724620633,73.8424124513619,176.927831816756,4572.03473338345,2644.5918458506,1927.44288753285,28.0625
2019-10-10,7054.1380133495,3945.83982859675,3108.29818475275,1439.75,1104.0,335.75,12.3015384615385,2.35360397680199,74.9306930693069,102.413589364845,4177.43053804189,2513.8705176086,1663.56002043329,27.375
2019-10-11,6724.27105941675,3633.72284904425,3090.5482103725,1415.0,1075.5,339.5,13.2135789473684,2.17459303693249,69.671031096563,180.888454011742,3927.18335170171,2422.83158609386,1504.35176560785,24.9375
2019-10-14,6974.9007320645,3834.45155366375,3140.44917840075,1442.0,1090.0,352.0,10.866043956044,0.876850495984884,84.1323529411765,157.644029850746,2004.40514263458,1202.90366923814,801.501473396436,110.5625
2019-10-15,7014.81246638875,3835.401274738,3179.41119165075,1462.0,1072.5,389.5,11.4482006543075,1.27768275372605,83.7085889570552,141.413516609393,1191.74069776633,482.443747486078,709.296950280253,95.20833333333333
